model,subject,n_windows,accuracy,f1,precision,recall
iTransformer,subject_01,158,0.8354430379746836,0.9064748201438849,0.9473684210526315,0.8689655172413793
iTransformer,subject_02,143,0.8881118881118881,0.9393939393939394,0.9253731343283582,0.9538461538461539
iTransformer,subject_03,115,0.8695652173913043,0.9302325581395349,0.8849557522123894,0.9803921568627451
iTransformer,subject_04,118,0.8898305084745762,0.9359605911330049,0.9693877551020408,0.9047619047619048
iTransformer,subject_05,116,0.9051724137931034,0.9493087557603687,0.9035087719298246,1.0
iTransformer,subject_06,124,0.8145161290322581,0.8959276018099548,0.9,0.8918918918918919
